"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TR846|c1_g1",5.38709968734665,-3.10414571758871,0.870047633082986,-3.56778824463813,0.000360007253702612,0.00228738991744364
"TR27699|c0_g1",41.451006525423,-5.0966297069053,1.07773377538489,-4.72902475853569,2.25600874452324e-06,3.22005674824393e-05
"TR9116|c1_g1",421.135151511192,-1.20675661030363,0.324128351504112,-3.72308255264833,0.000196805136849117,0.00138516493083031
"TR10164|c0_g5",204.256989664885,-3.37527056351894,0.676007370539148,-4.99294935324004,5.94641550829894e-07,1.02469189003545e-05
"TR17429|c2_g1",26.2510343291433,-2.07033206003331,0.48918376848303,-4.23221740666795,2.31398565499742e-05,0.000232803518591437
"TR32155|c5_g1",126.362889004603,-2.81882315270973,0.831107811214013,-3.39164560202151,0.000694742387138557,0.00391071974546543
"TR29853|c1_g2",31.4391318709627,-1.28092944878337,0.394937600458197,-3.24337173086906,0.00118123984775637,0.006019596105922
"TR2499|c0_g1",413.802599079842,-2.00891455093653,0.473799542263356,-4.24000948025378,2.23510346793191e-05,0.000225957672206563
"TR6631|c2_g1",2381.86083190952,-3.18591747126771,0.856167015208606,-3.72114016853529,0.000198325312061505,0.00139429548555519
"TR14004|c2_g1",16.9090450970452,-2.07501774573759,0.677382945217502,-3.06328607826304,0.00218920665039503,0.00995745453309113
"TR19202|c0_g1",64.2304408206003,-4.2422807393409,1.11211588255643,-3.81460314152617,0.000136401959059515,0.00102305558082378
"TR6474|c1_g1",1551.26427297763,-1.64175010299959,0.412619132953879,-3.97885112899768,6.92490828579935e-05,0.000582805685230358
"TR11928|c0_g1",246.33499232012,-1.62111624048564,0.506782021964981,-3.19884323086279,0.00137980177509792,0.00683102893049565
"TR21743|c2_g1",54.8738120040657,-1.10942892119032,0.312242633063665,-3.55309878828786,0.000380721462314812,0.00239167253542026
"TR2776|c6_g1",399.036495705973,-2.42686571690877,0.392151953383836,-6.18858505221665,6.07066506538183e-10,2.33683247078337e-08
"TR26314|c0_g1",518.71680729017,-3.82015000577699,0.58277261100582,-6.55512962282786,5.55935653585555e-11,2.7490248988862e-09
"TR6383|c4_g1",372.107371012056,-1.45114396969814,0.452699487597261,-3.20553481825263,0.0013481173562467,0.00669935340032746
"TR15970|c0_g2",776.41988252785,-1.51802024241401,0.412721944554698,-3.67807009644682,0.000235005382440091,0.00160089019167806
"TR10122|c8_g3",1670.35805354433,-5.26952999947362,0.732900332312758,-7.18996808589916,6.48064685374433e-13,4.88410436528726e-11
"TR3876|c0_g1",78.4366101463664,-3.64215645288061,0.865924766476298,-4.20608878956265,2.59828186868822e-05,0.000257297318971349
"TR32172|c0_g2",45.7820530329599,-1.176404911367,0.295424226901287,-3.9820867899236,6.83128236928508e-05,0.000576846164489906
"TR17896|c2_g2",683.002403309753,-3.15359785118275,0.600005433621866,-5.25594882057385,1.4726324232156e-07,3.04770354518425e-06
"TR30892|c0_g1",125.735113986097,-1.40673173485723,0.41653070290398,-3.37725820701748,0.000732122888779432,0.00407710812378147
"TR23207|c0_g1",117.241997637918,-5.85223393941009,0.940361335719695,-6.22338851791599,4.86530564612984e-10,1.91406938005998e-08
"TR1887|c0_g1",37.3044324612591,-3.88831181355692,1.08823161855127,-3.57305535629752,0.000352840134926092,0.00224999359797545
"TR7523|c0_g2",891.422290097987,-1.54878182574828,0.487512843538929,-3.1769046626658,0.00148855960917672,0.0072707399101142
"TR7760|c2_g4",32.5959484383697,-1.63350534583709,0.520472876434123,-3.13850235007174,0.00169813573395185,0.00808545274961165
"TR23391|c8_g1",61.1425828208711,-1.34260972929826,0.40245647250408,-3.33603711463392,0.000849818176040415,0.00461844061309888
"TR11496|c0_g2",45.5826504727225,-6.04157461948049,0.868253640628931,-6.95830611790374,3.44388268693163e-12,2.24399449764886e-10
"TR2785|c8_g2",46.1598672597183,-1.52857665205872,0.449622217634727,-3.39969110089781,0.000674620194032084,0.00382370706461271
"TR7941|c1_g2",1017.49629312524,-1.1564623250859,0.312611333416619,-3.69936148010562,0.000216142569518568,0.00149436397676819
"TR7777|c0_g3",458.309312793366,-3.08046014565597,0.670457482168714,-4.59456449899205,4.33653983123434e-06,5.63367409747219e-05
"TR27356|c1_g1",24.4265334700421,-1.35635327367209,0.408011193200887,-3.32430407859983,0.000886394902756669,0.00477264619364636
"TR34772|c3_g1",1241.75509594764,-1.69453844111609,0.514164586936108,-3.29571208163869,0.000981725719891976,0.00519098884983456
"TR1016|c0_g3",587.93899308837,-2.56850019921679,0.613347781229735,-4.18767341762787,2.81828661112958e-05,0.000274596375767419
"TR29134|c4_g1",5698.31197357294,-3.97667882123579,0.802117558314247,-4.95772568498973,7.1323169129265e-07,1.19351021665435e-05
"TR19246|c0_g1",457.775806255264,-1.78547387681096,0.427308488536169,-4.17841892850632,2.93542594175699e-05,0.000283470831681597
"TR9448|c3_g1",22.4590151493947,-1.79120281639735,0.531901604786325,-3.36754542622016,0.000758405309964973,0.00419360425649361
"TR19187|c1_g2",5.78188421521168,-3.77226094712689,1.14627350332592,-3.29089081810027,0.000998706672498492,0.00526409093165889
"TR30858|c1_g1",69.6709356933327,-1.74918251018681,0.531917477350543,-3.2884471457855,0.00100741698196,0.00529661279798723
"TR17824|c1_g1",1440.34556243,-3.2045953219634,0.73582477331008,-4.35510659358157,1.33002181454678e-05,0.000146214744383898
"TR30868|c0_g1",160.575156919828,-3.34189106458095,0.775151304794206,-4.31127580371962,1.62315295497248e-05,0.000172234563555413
"TR90|c0_g1",4521.00412875632,-4.02172995114601,0.929605808491702,-4.32627455036164,1.51652383034172e-05,0.000162783967219992
"TR2886|c1_g2",95.0792089059848,-1.4798200652132,0.323845160574444,-4.56952965605003,4.88819996423616e-06,6.23117995740027e-05
"TR11037|c1_g1",17.7625393473262,-2.02490877626358,0.490833833759858,-4.12544661143769,3.70016013501303e-05,0.000343022255421123
"TR1410|c1_g2",43.9568906082728,-2.8560792380692,0.441358741837931,-6.47110608068111,9.72881005126722e-11,4.6103135661507e-09
"TR13691|c4_g1",479.146508873073,-3.55766715110456,0.772031696985331,-4.60818793450673,4.06193442947232e-06,5.33230122559427e-05
"TR16464|c0_g1",342.901280906907,-1.40585885109775,0.233527180063538,-6.02010802646289,1.74300704789889e-09,5.94165931137304e-08
"TR38844|c0_g1",70.0690914669486,-5.06360128517314,0.706233759988782,-7.16986580371571,7.50713176447755e-13,5.49227906078926e-11
"TR21757|c4_g1",235.2349230383,-2.88371463889506,0.510347217943689,-5.65049546172552,1.59986030957059e-08,4.34637402885622e-07
"TR22048|c0_g2",420.960056923443,-2.9217198557763,0.676725092967068,-4.31743980848436,1.57849434828699e-05,0.000168137535498036
"TR23315|c0_g2",2334.03937017281,-3.74452909316178,0.519962884053914,-7.2015315092635,5.95399635980684e-13,4.50075356249930e-11
"TR11856|c0_g1",12.9593197999395,-3.49717983194811,0.654992394718558,-5.33926784516453,9.33226858531908e-08,2.0627446313893e-06
