"","x"
"722","TR16056|c0_g1"
"723","TR29127|c8_g1"
"724","TR13691|c6_g1"
"725","TR10128|c6_g1"
"726","TR24006|c0_g2"
"727","TR11909|c0_g1"
"728","TR262|c0_g2"
"729","TR19684|c0_g1"
"730","TR3884|c0_g1"
"731","TR14004|c2_g2"
"732","TR30858|c5_g1"
"733","TR23883|c9_g1"
"734","TR32174|c0_g1"
"735","TR11039|c19_g1"
"736","TR17542|c0_g2"
"737","TR16756|c0_g1"
"738","TR24006|c0_g1"
"739","TR31441|c0_g1"
"740","TR9541|c0_g1"
"741","TR13993|c0_g1"
"742","TR21780|c1_g3"
"743","TR11184|c0_g1"
"744","TR15948|c1_g1"
"745","TR10896|c1_g1"
"746","TR37058|c9_g1"
"747","TR31923|c11_g1"
"748","TR2726|c0_g1"
"749","TR39135|c0_g1"
"750","TR26432|c1_g2"
"751","TR32321|c0_g2"
"752","TR17947|c2_g1"
"753","TR9485|c8_g2"
"754","TR2204|c1_g3"
"755","TR14927|c3_g2"
"756","TR13732|c18_g1"
"757","TR23229|c0_g1"
"758","TR6614|c2_g2"
"759","TR35503|c1_g1"
"760","TR38968|c0_g3"
"761","TR6137|c0_g2"
"762","TR32337|c0_g2"
"763","TR7325|c0_g1"
"764","TR15131|c0_g2"
"765","TR16056|c0_g2"
"766","TR15909|c2_g1"
"767","TR32182|c4_g2"
"768","TR37055|c5_g1"
"769","TR16346|c0_g1"
"770","TR17958|c4_g1"
"771","TR14957|c0_g2"
"772","TR5776|c0_g2"
"773","TR2840|c0_g1"
"774","TR29110|c6_g1"
"775","TR19682|c0_g1"
"776","TR6169|c2_g1"
"777","TR17405|c0_g1"
"778","TR36368|c1_g2"
"779","TR19207|c0_g2"
"780","TR9440|c2_g1"
"781","TR9061|c7_g3"
"782","TR33832|c0_g1"
"783","TR38966|c8_g1"
"784","TR34804|c1_g2"
"785","TR17875|c1_g1"
"786","TR36226|c0_g1"
"787","TR19808|c0_g1"
"788","TR9412|c6_g2"
"789","TR17407|c0_g1"
"790","TR6623|c3_g1"
"791","TR5089|c3_g1"
"792","TR19553|c0_g1"
"793","TR19560|c0_g2"
"794","TR23999|c0_g1"
"795","TR15767|c0_g1"
"796","TR32653|c2_g1"
"797","TR7365|c2_g1"
"798","TR15970|c0_g1"
"799","TR22339|c0_g1"
"800","TR9488|c4_g1"
"801","TR7324|c2_g1"
"802","TR29112|c1_g1"
"803","TR2199|c5_g1"
"804","TR8496|c9_g2"
"805","TR1451|c0_g1"
"806","TR9458|c3_g2"
"807","TR35965|c0_g1"
"808","TR24396|c0_g1"
"809","TR15303|c2_g2"
"810","TR31509|c0_g1"
"811","TR39280|c0_g1"
"812","TR6581|c2_g2"
"813","TR24054|c8_g2"
"814","TR9488|c12_g1"
"815","TR21771|c2_g1"
"816","TR14201|c1_g1"
"817","TR38966|c4_g5"
"818","TR29105|c9_g1"
"819","TR6608|c1_g3"
"820","TR22269|c0_g2"
"821","TR34629|c0_g1"
"822","TR20148|c1_g1"
"823","TR218|c0_g2"
"824","TR33671|c0_g1"
"825","TR23915|c0_g2"
"826","TR31217|c2_g1"
"827","TR14197|c0_g1"
"828","TR19854|c2_g1"
"829","TR6402|c0_g1"
"830","TR22332|c1_g1"
"831","TR23923|c4_g1"
"832","TR6361|c0_g1"
"833","TR22872|c0_g2"
"834","TR25537|c3_g1"
"835","TR18167|c4_g1"
"836","TR2828|c2_g2"
"837","TR36671|c0_g2"
"838","TR38293|c4_g1"
"839","TR38293|c2_g2"
"840","TR29861|c2_g1"
"841","TR15308|c5_g1"
"842","TR26666|c0_g1"
"843","TR3238|c0_g1"
"844","TR34086|c1_g1"
"845","TR14415|c0_g1"
"846","TR9252|c10_g1"
"847","TR19201|c1_g1"
"848","TR32318|c0_g2"
"849","TR15978|c6_g1"
"850","TR15982|c1_g3"
"851","TR32955|c0_g1"
"852","TR36368|c2_g2"
"853","TR26456|c4_g1"
"854","TR2759|c10_g2"
"855","TR6607|c4_g4"
"856","TR12947|c0_g1"
"857","TR14927|c3_g3"
"858","TR29192|c1_g1"
"859","TR38966|c1_g1"
"860","TR3221|c0_g2"
"861","TR38491|c0_g1"
"862","TR15303|c0_g2"
"863","TR36375|c5_g1"
"864","TR13149|c0_g2"
"865","TR10794|c1_g1"
"866","TR36554|c0_g2"
"867","TR15080|c0_g1"
"868","TR2346|c0_g1"
"869","TR31468|c0_g2"
"870","TR13725|c2_g4"
"871","TR15275|c4_g1"
"872","TR3914|c6_g2"
"873","TR22332|c2_g1"
"874","TR25972|c0_g2"
"875","TR8148|c0_g1"
"876","TR38948|c7_g1"
"877","TR39109|c0_g2"
"878","TR36368|c0_g1"
"879","TR6456|c2_g1"
"880","TR23984|c1_g2"
"881","TR13753|c1_g5"
"882","TR15897|c0_g1"
"883","TR39337|c0_g1"
"884","TR39503|c0_g2"
"885","TR6478|c3_g1"
"886","TR18876|c0_g2"
"887","TR36208|c1_g1"
"888","TR14105|c0_g1"
"889","TR38917|c5_g2"
"890","TR17925|c0_g2"
"891","TR2195|c2_g1"
"892","TR6449|c1_g1"
"893","TR5074|c4_g1"
"894","TR8548|c7_g3"
"895","TR14989|c0_g1"
"896","TR7580|c0_g1"
"897","TR9061|c4_g1"
"898","TR32189|c4_g1"
"899","TR34295|c0_g2"
"900","TR14609|c0_g1"
"901","TR32284|c10_g1"
"902","TR29118|c8_g1"
"903","TR14559|c3_g1"
"904","TR37768|c1_g1"
"905","TR9244|c0_g2"
"906","TR26471|c7_g1"
"907","TR10122|c14_g1"
"908","TR12913|c0_g1"
"909","TR23864|c3_g2"
"910","TR14183|c0_g1"
"911","TR36732|c0_g1"
"912","TR10148|c5_g3"
"913","TR23389|c5_g3"
"914","TR9042|c1_g1"
"915","TR34829|c3_g2"
"916","TR13489|c0_g1"
"917","TR9485|c4_g2"
"918","TR23308|c0_g1"
"919","TR17399|c1_g2"
"920","TR23966|c4_g1"
"921","TR7871|c0_g1"
"922","TR22682|c0_g1"
"923","TR2342|c0_g1"
"924","TR29861|c2_g2"
"925","TR36202|c0_g1"
"926","TR32158|c0_g2"
"927","TR6169|c2_g2"
"928","TR24848|c1_g2"
"929","TR5302|c0_g2"
"930","TR25537|c4_g2"
"931","TR15242|c1_g2"
"932","TR32641|c0_g1"
